apt_code,apt_name,si,gu,dong,연면적,관리비부과면적,total_home_num,일반인원,경비인원,청소인원,const_firm,const_complete,건축면적,아파트평형,층수,parking_num,아파트시설,전기안전관리방법,화재수신반유무,홈네트워크-주차관제시스템,예산지출액,경비실CCTV카메라수,경비실CCTV모니터수,택비방식,경비예산 지출액,경비근무형태,음식물처리방식,청소 연간예산 지출액,청소세대당청소인원,소독면적,소독 년 예산 지출액,엘리베이터 수,엘리베이터 계약방식,엘리베이터 설치년도 운행,엘리베이터 종류,엘리베이터 운행층,엘리베이터 관리형태,엘리베이터 년 예산지출,엘리베이터 수리비,엘리베이터 월수리건수,수선유지충당금,수선유지대체금,전체동수,급수시설,주소(나머지),아파트고유번호,우편번호,좌표X,좌표Y,주소(도로명),주소(도로 상세주소),법정동주소,단지분류,도로명주소,전용면적별 세대현황1,전용면적별 세대현황2,85_135이하,135초과,주거전용면적
A13982604,상계보람,서울,노원구,상계9동,294983,293092,3315,24,50,23,군인공제회,,0,,15층,2144,관리사무실 경로당. 입주자집회소어린이 놀이터,`,야간 당직자 관리,,635061230,,,,722703430,격일제 근무,,198953040,,0,22970040,42대,용역,,,15,,29757670,0,,64422200,0,21,고가수조,685,2108261560,139826,127.0644118,37.6627915,한글비석로,480,서울특별시 노원구 상계동 639 상계보람,아파트,서울특별시 노원구 한글비석로 480,1335,1980,0,,212709.75
A13485302,강동롯데캐슬퍼스트아파트,서울,강동구,암사동,399293,397744,3226,22,12,38,롯데건설(주),,19039.49,,34층,4596,,상주,관리,,0,,,,280000000,상주,강동용역,434640000,,0,0,62대,,,,,,0,0,,0,0,40,가압펌프식,414-2,2128008233,5236,127.1430468,37.556623,고덕로,131,서울특별시 강동구 암사동 414-2 강동롯데캐슬퍼스트아파트,아파트,서울특별시 강동구 고덕로 131,654,1068,1444,,300048.27
A13202312,방학신동아1단지,서울,도봉구,방학동,297343,297343,3169,25,77,,신동아,1990-01-01 00:00:00.0,23117.38,61.32 |151.24|99.07|134.08|71.90|73.92|86.58,15|,1722,,,야간당직,,780000000,,,,933240000,격일근무,위탁,257964000,,297343,24609120,67,,,,,,0,0,,0,0,30,,신동아1단지아파트,210-80-03886,1382,127.0286105,37.6606886,방학로,193,서울특별시 도봉구 방학동 271-1 방학신동아1단지,아파트,서울특별시 도봉구 방학로 193,1153,1668,348,,217882.68
A13589802,구현대2,서울,강남구,압구정동,516492,515906,3130,39,107,,현대건설,,41528,281|268|264|215|179|172|159|142|116|106,5|15,2200,관리사무소경로당입주자집회소어린이놀이터테니스장 등,자체,여,없음,1839419000,16개,승강기내 현관입구,없음,2653538000,격일,,395000000,,0,29000000,88대,,,,,,97533000,0,,300371000,0,41,,369-1,211-82-60069,135898,127.0280917,37.5331972,압구정로29길,71,서울특별시 강남구 압구정동 369-1 구현대2,아파트,서울특별시 강남구 압구정로29길 71,0,656,387,,456872.42
A10045302,신당남산타운(분양),서울,중구,신당동,432345,345680,3116,87,63,31,현대건설.SK건설.동아건설,2002-05-01 00:00:00.0,340470.41,85.91|106.28|139.94,18|,3319,,전기단전관리대행업체위탁,,,0,511개,현관 승강기 주차장 옥외,,0,격일제,,0,,345680,0,74,도급계약,,,12층제외,,0,0,,0,0,35,고가수조,844,201-80-00191,100754,127.0072969,37.5467804,다산로,32,서울특별시 중구 신당동 844 신당남산타운(분양),아파트,서울특별시 중구 다산로 32,864,1298,954,,271557.92
A15807606,목동14단지,서울,양천구,신정6동,331864,331864,3100,31,128,24,라이프주택개발(주),,0,,20|,1875,,상시근무,24시간 근무자 있음,,809017680,23대,관리동 중앙관제실,각동 경비원 담당,1935837530,격일근무,,232118000,,331864,29867760,68,,,,,,48960000,4080000,,0,0,34,,329,117-82-60694,158076,126.8713633,37.5151892,목동동로,130,서울특별시 양천구 신정동 329 목동14단지,아파트,서울특별시 양천구 목동동로 130,720,1270,1050,,261764.47
A13984004,월계그랑빌,서울,노원구,월계3동,487926,346205,3003,18,30,29,한진중공업한화건설,2002-10-01 00:00:00.0,19031.85,82.42|98.99|109.57|145.55|168.89,12|28,3810,관리동경비초소(13개소)주차차단기(2개소)로울러스케이트장농구장배드민턴장어린이놀이터(8개소)정구장,전기기사 운용,격일제 교대근무자 관리,,558706280,카메라:381대 모니터: 35대,승강기 및 공동현관 지하주차장,,477435160,격일제,재활용장 음식물쓰레기통,275196000,,346541,21416160,61대,단순보수,8년,DI1-15-C090,30층,ROPE SHEAVE PCB,49776000,10300000,15건,154998950,0,25,지하저수조고가수조,18번지 그랑빌아파트,210-80-03682,139840,127.0685797,37.6178054,마들로1가길,121,서울특별시 노원구 월계동 18 월계그랑빌,아파트,서울특별시 노원구 마들로 31,725,1426,524,,269753.44
A13527203,도곡렉슬,서울,강남구,도곡2동,553661,379722,3002,28,37,35,현대쌍용GS,2006-01-01 00:00:00.0,20457.82,,25층|,4443,관리사무소 노인정 입주자집회소 어린이놀이터 체육시설 주차장 오수정화조 공동저수시설 독서실등,,관리,유,1033951000,45,놀이터 주차장 승강기 및 홀 독서실등,유,854386000,격일제,,460566000,,379733,40437000,64,FM방식,4,,전체,,145200000,0,,460991000,0,34,부스터 방식,527번지,2208264453,135272,127.0489846,37.4930287,선릉로,221,서울특별시 강남구 도곡동 527 도곡렉슬,아파트,서울특별시 강남구 선릉로 221,601,936,1402,,298679.464
A15807707,신정양천,서울,양천구,신정7동,176355,172387,2995,14,34,15,풍린 진흥,,0,,15층,0,관리사무실노인정어린이놀이터체육시설주차장공동저수시설,,,,0,,,,0,,,0,,0,0,42,,,,,,0,0,,0,0,16,,276번지,117-80-00940,158077,126.8632848,37.5099235,목동로3길,57,서울특별시 양천구 신정동 276 신정양천,아파트,서울특별시 양천구 목동로3길 41,2995,0,0,,108148.38
A13405201,암사선사현대,서울,강동구,암사2동,346795,287197,2938,16,42,27,현대건설 현대산업개발,2000-06-01 00:00:00.0,15442.94,24.48|24.88|30.39|34.60|34.70|34.90|34.95|43.11,28|,3011,관리사무실/경로당/입주자집회소/어린이놀이터/경비실/체육시설/주차장/오수정화조/공동저수시설/승강기,시설물관리전문,관리,유,511688439,DVR : 18대 / 카메라 : 262대,출입구/놀이터/주차장/엘리베이터,유,719675740,격일제,,281184640,,287197,21671940,15인승 : 15대 / 17인승 : 33대,전체,,로프식,전층운행,,44352000,0,,61177590,0,16,지하수조:4개소/고가수조22개소,509,212-82-60228,134052,127.1266968,37.5522571,상암로,11,서울특별시 강동구 암사동 509 암사선사현대,아파트,서울특별시 강동구 상암로 11,1403,1409,126,,209681
A13204105,창동주공3단지,서울,도봉구,창동,238813,234031,2856,19,56,31,sh 공사,1990-05-01 00:00:00.0,0,,15|,1516,어린이놀이터 운동장 노인정 휴게소 테니스장 베드민턴장 헬스장 어린이 공원등,직원선임,화재수신반(관리) 승강기비상호출(관리),홈네트워크(무) 주차관제시스템(무),0,41,관리사무소 엘리베이터,택배수령,828000000,격일제,,242400000,,234031,16560000,15층용 37대,종합계약(FM),,로프식,12층제외운행,2012년 승강기 전면교체,21637800,0,,0,0,32,부스터방식,347,210-82-62502,13204,127.045837,37.6500348,해등로,50,서울특별시 도봉구 창동 347 창동주공3단지,아파트,서울특별시 도봉구 해등로 49,1786,1070,0,,171291.92
A13921005,상계주공9단지,서울,노원구,상계동,217994,217994,2830,19,57,29,대힌주택공사,,0,,15,1658,관리사무실.경로당.어린이놀이터.체육시설외,상주,관리,무,480497276,무,무,,832740510,격일근무,25개소(주3회),197065650,1개동/1인,217994,18200280,37대 (8인승.17인승),전체(FM),1988년설치(21년운행),로프식,1층2층제외 ,,22792000,3999380,,240989521,0,23,부스터방식,670번지,210-82-60275,1676,127.059948,37.662167,노원로,532,서울특별시 노원구 상계동 670 상계주공9단지,아파트,서울특별시 노원구 노원로 532,1990,840,0,,156453.5
A15303205,관악벽산타운5단지,서울,금천구,시흥동,363995,310208,2810,14,39,20,벽산건설,2002-09-01 00:00:00.0,,82.56108.0314083,20층|,3145,관리동노인장2어린이놀이터 주민운동시설주민공동시설경비실17초소지하주차장14개전기실,전기안전보안담당 선임,화재수신반(관리동)승강기비상호출(각경비실),,422563391,모니타38대카메라413대, 주차장191대 현관62대 E/L 61대 기타 99대,무,567567000,격일,1개소 ,272872800,140,310208,18399000,64대,공개 입찰,9년,비상용,1-20층,PCB 등,42240000,10880000,,137834370,0,25,저수조고가수조,1013,119-82-63080,153032,126.9187672,37.4482739,금하로,816,서울특별시 금천구 시흥동 1013 관악벽산타운5단지,아파트,서울특별시 금천구 금하로 816,770,1240,800,,242926.6
A13822001,잠실레이크팰리스,서울,송파구,잠실동,492205,335910,2678,21,43,38,삼성 gs,2006-12-01 00:00:00.0,17841.76,,32층|,4110,휘트니스어린이집경로당,직원선임,화재수신방(관리)승강기비상호출(비관리)cctv야간당직자(관리),홈네트워크(유)주차관제시스템(유),792768960,89대,지하주차장(324)놀이터/초소(18)엘리베이터내(56)기타(313),택배수령,812700000,3조2교대,33개소(상시),480260000,90~100세대,335910,28216440,56대(19~32층용),종합계약(OM-GOLD),2006년 설치 3년간 운행,로프식,전층운행,쉬브/로브(2008년) 전기제어반(수시) 안전장치(수시) 등,139043520,0,30~40건/월,133819762,0,35,부스터방식,44번지,215-80-08983,138220,127.0927735,37.5086223,석촌호수로,169,서울특별시 송파구 잠실동 44 잠실레이크팰리스,아파트,서울특별시 송파구 잠실로 88,536,1012,678,,258281.7
A13201209,도봉한신,서울,도봉구,도봉동,346446,274203,2678,72,52,21,한신공영,1995-09-01 00:00:00.0,19710.94,92.5624|102.4798,17|,2462,관리소경로당입주자집회소어린이놀이터체육시설주차장승강기공동저수시설외,선임,유,무,549592657,14,지하주차장현관입구일부놀이터,,840000000,격일제,유,195599400,13710.144,274203,21060000,80대,용역관리,16년,동양티센쿠르프,17층,메인보드쉬브로프,9063230,9063230,약 2건,168025650,0,25,고가수조,도봉한신아파트,210-82-61390,1318,127.0480587,37.6857192,마들로,859-19,서울특별시 도봉구 도봉동 30-1 도봉한신,아파트,서울특별시 도봉구 마들로 859-19,0,2678,0,,227289.8
A13920804,상계주공10단지 ,서울,노원구,상계8동,197224,197208,2654,17,48,22,대한주택공사,,18956.75,,15,1297,,,관리,무,414090640,무,무,,657600000,격일제,24개소(주:6회),176400000,2개동,197208,14853000,28,전체(FM),(1988)년도 설치 (20)연간 운행,로프식,12층제외,,20328000,3034240,,55295130,0,27,고가수조,666,217-80-00309,139208,127.0538808,37.6634281,노원로,564,서울특별시 노원구 상계동 666 상계주공10단지 ,아파트,서울특별시 노원구 노원로 564,2198,456,0,,144932.92
A13920707,상계주공6단지,서울,노원구,상계동,203067,194620,2646,75,58,18,대한주택공사,,0,,15층,823,,상주,유,무,0,무,,무,0,격일제교대,무,0,,194620,0,32대,전체,21년,로프식,전층운행(12층 제외),,0,3682800,월 20회,0,0,28,저수조,720,210-82-62216,1752,127.0630823,37.6534408,노해로,508,서울특별시 노원구 상계동 720 상계주공6단지,아파트,서울특별시 노원구 동일로 1390,2646,0,0,,141670.02
A13790730,잠원한신4지구(8차~11차17차),서울,서초구,잠원동,227373,227373,2640,20,90,24,한신공영,,0,,12,200,테니스코트4면 노인정4개소 놀이터5개소,안전관리자 선임 상주,화재수신반승강기비상호출,,1208526738,없슴,,없슴,1049037720,격일제,,249480000,,227373,20842800,43대,,,,,,29928000,0,,120000000,0,23,지하저수조 옥상물탱크,60-3,114-80-00015,137907,127.0123844,37.5116554,잠원로4길,54,서울특별시 서초구 잠원동 58-16 잠원한신4지구(8차~11차17차),아파트,서울특별시 서초구 나루터로4길 28,1188,848,124,,210494.66
A13982704,상계주공7단지,서울,노원구,상계동,190485,187674,2634,8000,56,26,라이프주택. 삼환. 장복건설,1988-07-01 00:00:00.0,1348409,58.74|60.33|60.56|60.79|63.64|71.01|73.22|80.26|82.58|105.55,15층|,1121,관리소. 노인정. 입주자대표회의실.설비실. 변전실. ,자체,관리,무,529613760,무,무,무,766080000,격일제,25개소 하절기매일. 동절기 격일,179162040,(평균105세대/명),187674,17712000,32대,전체(FM),(1988 )년도 설치 (20)연간 운행,로프식,12층제외,쉬브/로브( 년) 권상기( 년) 전기제어반( 년) 브레이커( 년) 완충기( 년) 균형추( 년) 안전장치( 년) 전면교체( 년),23040000,3484800,2건/월,96000000,0,21,부스터방식,상계주공7단지,210-80-03945,139827,127.060964,37.6580044,동일로,1456-0,서울특별시 노원구 상계동 691 상계주공7단지,아파트,서울특별시 노원구 동일로 1456,2394,240,0,,135357.54
A13986505,중계시영3단지목련,서울,노원구,중계2.3동,125080,121640,2619,12,24,13,sh공사,,0,,15,527,관리소 경비실 놀이터 생활편익시설 유치원 노인정 주민운동,직원선임,화재수신반(관리) 승강기비상호출(관리) CCTV 야간당직자(관리),홈네트워크(무) 주차관제시스템(무),0,29,관리사무소(  대) 놀이터( 대) 주차장( 대) 엘리베이터( 대),,339231960,격일제 교대(24시간),,148418560,( 200세대/1명),121427,14090040,22,,20,로프식,전층운행,,19008000,0,,24000000,0,11,고가수조방식,514-3,2178000798,139865,127.069028,37.6465111,,,서울특별시 노원구 중계동 514-3 중계시영3단지목련,아파트,서울특별시 노원구 노원로 331,2619,0,0,,83867.9
A15805115,목동7단지,서울,양천구,목1동,244025,238688,2550,,100,20,광주고속 경남기업 한일개발 경향건설,,23098.61,,15|,1285,경로당테니스장어린이놀이터,,화재수신반승강기비상호출.야간당직,무,561733740,13대,승강기 내부 각동 현관 놀이터,,1342343890,격일제 2교대,위탁처리,172169800,120,238688,28548000,43,연간유지보수계약,2008년도 설치 1년간 운행,VVAC,12층 제외,,3689400,5789520,,138424077,0,34,고가수조 방식(고층) 직수(저층),,117-82-60317,158051,126.869144,37.5290303,목동로,212,서울특별시 양천구 목동 925 목동7단지,아파트,서울특별시 양천구 목동로 186,720,1200,630,,184875.17
A15701003,우장산아이파크이편한세상,서울,강서구,화곡동,384781,272835,2517,16,35,26,현대산업개발 대림산업,,0,,23|,3250,관리사무실경로당입주자집회소어린이놀이터체육시설주차장오수정화조공동저수시설승강기,자체,유,,20796000,60대,지하주차장 엘리베이터 현관입구 대표회의실 등,,630480000,2교대,강서구청 지정업체,294024000,,272835,17820000,71,용역,2년,,,,0,0,,17836767,0,42,,,109-82-66101,157010,126.8404024,37.5488035,강서로,266,서울특별시 강서구 화곡동 1159 우장산아이파크이편한세상,아파트,서울특별시 강서구 강서로 266,530,1409,578,,215891.09
A15003002,영등포푸르지오,서울,영등포구,영등포동,307282238,257942,2462,20,31,22,대우건설,,0,,23,2554,,상주,관리,유,0,21,놀이터 주차장 엘레베이터 현관입구,,509806680,격일제,,205381560,,0,21538200,58,전체(fm),7년,로프식,15~23,,40320000,0,2~3회,0,0,31,부스터방식,647-1 영등포푸르지오관리사무소,107-80-03351,150030,126.9045485,37.5120598,도신로29길,28,서울특별시 영등포구 영등포동 647 영등포푸르지오,아파트,서울특별시 영등포구 도신로29길 28,370,2092,0,,186887.603
A13528004,대치미도맨션,서울,강남구,대치동,362381,362381,2436,27,110,33,한보주택(주),1985-04-01 00:00:00.0,29374,113.31|114.77|135.89|148.17|152.72|183.80|188.85|217.81|220.92,14|,2997,노인정 관리실 기계실 전기실,,현장근무자 및 야간당직자관리,,921158320,,현관입구승강기내부간이출입구4개소주차장4개소,,2839349660,격일교대근무,구청등록업체에서무상수거,289396800,730800,362381,28977060,73,외주용역,1년8개월,,2층이상 전층운행,,0,9611910,외주용역(남감),94194450,0,21,부스터 펌프시설,서울시 강남구 대치2동 511번지 미도아파트관리사무소,120-82-60633,135280,127.067338,37.4933854,삼성로,150,서울특별시 강남구 대치동 511 대치미도맨션,아파트,서울특별시 강남구 삼성로 150,0,616,1344,,300674.92
A13986504,중계무지개아파트,서울,노원구,중계동,172371,166961,2433,17,29,16,럭키외,1991-11-01 00:00:00.0,172371,40|50|60,15|,930,노인정입주자대표집회소어린이놀이터테니스장베트민턴장,자체,관리,무,415310760,14,각동 경비실 어린이놀이터엘리베이터안 56대,무,4600008000,격일제,각동 경비실앞,145200000,174,117062814,9856800,28,전체,2008년도 1년간운행,현대엘리베이터승객용,전층,,28255920,2354660,1~2,104400000,0,14,고가수조방식,서울 노원구 동일로 208길 20,210-80-05109,1782,127.0665685,37.6427243,동일로208길,20,서울특별시 노원구 중계동 512 중계무지개아파트,아파트,서울특별시 노원구 동일로208길 19,2433,0,0,,117086.24
